RegionID,RegionName,City,State,Metro,CountyName,SizeRank,PriceToRentRatio
63518,14425,Farmington,NY,Rochester,Ontario,7945,10.13
59095,3275,Suncook,NH,Concord,Merrimack,7946,11.39
96278,91024,Sierra Madre,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7947,26.09
58425,1562,Spencer,MA,Worcester,Worcester,7948,13.64
65785,19118,Philadelphia,PA,Philadelphia,Philadelphia,7949,17.28
70427,29365,Lyman,SC,Spartanburg,Spartanburg,7950,10.94
73257,35004,Moody,AL,Birmingham,Saint Clair,7951,10.81
76682,43440,Marblehead,OH,Port Clinton,Ottawa,7952,12.37
70446,29401,Charleston,SC,Charleston,Charleston,7953,19.16
90965,75551,Atlanta,TX,,Cass,7954,6.41
92029,77563,Hitchcock,TX,Houston,Galveston,7955,8.49
60675,7444,Pequannock,NJ,New York,Morris,7956,15.07
69941,28428,Carolina Beach,NC,Wilmington,New Hanover,7957,16.93
73111,34453,Inverness,FL,Homosassa Springs,Citrus,7958,10.59
71824,32148,Interlachen,FL,Palatka,Putnam,7959,8.55
65565,18657,Tunkhannock,PA,Scranton,Wyoming,7960,12.09
70247,28904,Hayesville,NC,,Clay,7961,12.49
77673,45434,Beavercreek,OH,Dayton,Greene,7962,11.58
97998,95130,San Jose,CA,San Jose,Santa Clara,7963,37.16
65732,19055,Levittown,PA,Philadelphia,Bucks,7964,11.44
68601,25419,Falling Waters,WV,Hagerstown,Berkeley,7965,12.23
90311,74128,Tulsa,OK,Tulsa,Tulsa,7966,8.26
88778,70754,Livingston,LA,Baton Rouge,Livingston,7967,
88975,71241,Farmerville,LA,Monroe,Union,7968,10.81
92300,78204,San Antonio,TX,San Antonio,Bexar,7969,8.25
84402,60152,Marengo,IL,Chicago,McHenry,7970,11.05
69761,28170,Wadesboro,NC,,Anson,7971,7.33
64664,16635,Allegheny,PA,Altoona,Blair,7972,14.64
64398,15963,Windber,PA,Somerset,Somerset,7973,10.49
100027,98930,Grandview,WA,Yakima,Yakima,7974,14.05
71872,32219,Jacksonville,FL,Jacksonville,Duval,7975,11.88
83902,59044,Laurel,MT,Billings,Yellowstone,7976,14.7
96549,91914,Chula Vista,CA,San Diego,San Diego,7977,19.24
90395,74432,Eufaula,OK,,McIntosh,7978,10.06
62544,12414,Catskill,NY,,Greene,7979,10.17
95768,89029,Laughlin,NV,Las Vegas,Clark,7980,11.65
59266,3874,Seabrook,NH,Boston,Rockingham,7981,14.96
76969,44056,Macedonia,OH,Akron,Summit,7982,10.61
84925,61354,Peru,IL,Ottawa,La Salle,7983,8.68
98189,95425,Cloverdale,CA,Santa Rosa,Sonoma,7984,16.12
67783,23662,Poquoson,VA,Virginia Beach,Poquoson City,7985,14.29
92521,78578,Port Isabel,TX,Brownsville,Cameron,7986,9.15
92450,78416,Corpus Christi,TX,Corpus Christi,Nueces,7987,6.31
60939,8048,Lumberton,NJ,Philadelphia,Burlington,7988,11.73
97153,93210,Coalinga,CA,Fresno,Fresno,7989,13.11
63508,14411,Albion,NY,Rochester,Orleans,7990,6.53
71123,30436,Lyons,GA,Vidalia,Toombs,7991,8.3
81382,53558,Mc Farland,WI,Madison,Dane,7992,15.49
99660,98250,Friday Harbor,WA,,San Juan,7993,19.9
65303,18014,Moore,PA,Allentown,Northampton,7994,12.94
99862,98550,Hoquiam,WA,Aberdeen,Grays Harbor,7995,11.37
58216,1030,Agawam,MA,Springfield,Hampden,7996,11.88
65443,18353,Ross,PA,East Stroudsburg,Monroe,7997,11.62
90596,74948,Muldrow,OK,Fort Smith,Sequoyah,7998,9.32
71875,32222,Jacksonville,FL,Jacksonville,Duval,7999,12.41
73039,34217,Holmes Beach,FL,North Port-Sarasota-Bradenton,Manatee,8000,13.54
99980,98823,Ephrata,WA,Moses Lake,Grant,8001,11.92
78623,47460,Spencer,IN,Bloomington,Owen,8002,9.91
92193,78003,Bandera,TX,San Antonio,Bandera,8003,12.1
399619,73025,Edmond,OK,Oklahoma City,Oklahoma,8004,12.12
65486,18447,Olyphant,PA,Scranton,Lackawanna,8005,10.07
84576,60548,Sandwich,IL,Chicago,DeKalb,8006,11.75
69890,28364,Maxton,NC,Lumberton,Robeson,8007,7.11
78002,46163,New Palestine,IN,Indianapolis,Hancock,8008,11
88881,71047,Keithville,LA,Shreveport,Caddo,8009,10.94
69956,28445,Surf City,NC,Wilmington,Pender,8010,15.97
97297,93505,California City,CA,Bakersfield,Kern,8011,11.84
77233,44615,Carrollton,OH,Canton,Carroll,8012,10.08
79174,48383,White Lake,MI,Detroit,Oakland,8013,12.68
71236,30620,Bethlehem,GA,Atlanta,Barrow,8014,11.94
80528,50677,Waverly,IA,Waterloo,Bremer,8015,10.78
86494,64501,Saint Joseph,MO,St. Joseph,Buchanan,8016,8.16
97277,93449,Pismo Beach,CA,San Luis Obispo,San Luis Obispo,8017,24.34
64625,16511,Lawrence Park,PA,Erie,Erie,8018,10.84
89941,73116,Oklahoma City,OK,Oklahoma City,Oklahoma,8019,11.76
84867,61264,Milan,IL,Davenport,Rock Island,8020,12.54
71177,30529,Commerce,GA,Jefferson,Jackson,8021,11.45
97130,93108,Montecito,CA,Santa Maria-Santa Barbara,Santa Barbara,8022,25.5
66754,21054,Gambrills,MD,Baltimore,Anne Arundel,8023,15.38
69256,27244,Elon,NC,Burlington,Alamance,8024,12.04
61180,8805,Bound Brook,NJ,New York,Somerset,8025,12.2
88435,70047,Destrehan,LA,New Orleans,Saint Charles,8026,13.85
73121,34475,Ocala,FL,Ocala,Marion,8027,9.09
64964,17222,Greene,PA,Chambersburg,Franklin,8028,13.56
73113,34461,Lecanto,FL,Homosassa Springs,Citrus,8029,11.34
72148,32693,Trenton,FL,Gainesville,Gilchrist,8030,9.17
58236,1062,Northampton,MA,Springfield,Hampshire,8031,13.35
96925,92582,San Jacinto,CA,Riverside,Riverside,8032,14.85
58391,1507,Charlton,MA,Worcester,Worcester,8033,15.39
87525,67235,Wichita,KS,Wichita,Sedgwick,8034,13.72
90572,74873,Tecumseh,OK,Shawnee,Pottawatomie,8035,10.02
69909,28384,Saint Pauls,NC,Lumberton,Robeson,8036,7.8
77443,45106,Bethel,OH,Cincinnati,Clermont,8037,10.02
60907,8010,Edgewater Park,NJ,Philadelphia,Burlington,8038,9.01
64979,17241,Penn,PA,Harrisburg,Cumberland,8039,12.72
70836,30054,Oxford,GA,Atlanta,Newton,8040,11.31
77936,46055,McCordsville,IN,Indianapolis,Hancock,8041,11.03
88393,69341,Gering,NE,Scottsbluff,Scotts Bluff,8042,9.34
69887,28360,Lumberton,NC,Lumberton,Robeson,8043,8.02
85942,63124,Ladue,MO,St. Louis,Saint Louis,8044,15.91
78399,47006,Batesville,IN,,Ripley,8045,11.66
72863,33853,Lake Wales,FL,Lakeland,Polk,8046,9.66
78133,46394,Whiting,IN,Chicago,Lake,8047,9.39
65354,18080,Washington,PA,Allentown,Lehigh,8048,11.23
90801,75249,Dallas,TX,Dallas-Fort Worth,Dallas,8049,10.4
73654,35960,Centre,AL,,Cherokee,8050,11.79
85935,63117,Richmond Heights,MO,St. Louis,Saint Louis,8051,14.44
60746,7660,Ridgefield Park,NJ,New York,Bergen,8052,13.31
67226,22308,Fort Hunt,VA,Washington,Fairfax,8053,19.49
87281,66720,Chanute,KS,,Neosho,8054,6.87
72654,33513,Bushnell,FL,The Villages,Sumter,8055,12.05
79730,49412,Fremont,MI,,Newaygo,8056,9.51
84634,60633,Chicago,IL,Chicago,Cook,8057,7.61
69186,27040,Winston-Salem,NC,Winston-Salem,Forsyth,8058,11.7
84235,59870,Stevensville,MT,,Ravalli,8059,16.15
58739,2356,Easton,MA,Providence,Bristol,8060,16.35
91064,75758,Chandler,TX,Athens,Henderson,8061,10.46
97842,94708,Berkeley,CA,San Francisco,Alameda,8062,29.15
97387,93644,Oakhurst,CA,Madera,Madera,8063,17.38
90929,75462,Paris,TX,Paris,Lamar,8064,8.73
65986,19526,Hamburg,PA,Reading,Berks,8065,11.78
60925,8031,Bellmawr,NJ,Philadelphia,Camden,8066,9.13
61771,10280,New York,NY,New York,New York,8067,21.61
63913,15129,South Park,PA,Pittsburgh,Allegheny,8068,12.11
69980,28470,Shallotte,NC,Myrtle Beach,Brunswick,8069,13.07
82985,56649,International Falls,MN,,Koochiching,8070,7.11
92908,79331,Lamesa,TX,Lamesa,Dawson,8071,7.58
97473,93908,Salinas,CA,Salinas,Monterey,8072,21.6
81311,53235,Saint Francis,WI,Milwaukee,Milwaukee,8073,10.34
65169,17756,Muncy Creek,PA,Williamsport,Lycoming,8074,13.33
79906,49738,Grayling,MI,,Crawford,8075,9.69
77740,45669,Proctorville,OH,Huntington,Lawrence,8076,10.52
77726,45648,Lucasville,OH,Portsmouth,Scioto,8077,8.81
87242,66611,Topeka,KS,Topeka,Shawnee,8078,7.78
80146,50112,Grinnell,IA,,Poweshiek,8079,10.21
60830,7843,Hopatcong,NJ,New York,Sussex,8080,10.43
61959,10980,Stony Point,NY,New York,Rockland,8081,12.42
87884,68138,Omaha,NE,Omaha,Douglas,8082,10.78
90785,75233,Dallas,TX,Dallas-Fort Worth,Dallas,8083,10.82
97968,95073,Soquel,CA,Santa Cruz,Santa Cruz,8084,23.67
58598,2053,Medway,MA,Boston,Norfolk,8085,14.66
60538,7022,Fairview,NJ,New York,Bergen,8086,15.33
60336,6478,Oxford,CT,New Haven,New Haven,8087,13.78
67919,24016,Roanoke,VA,Roanoke,Roanoke City,8088,9.71
72208,32776,Sorrento,FL,Orlando,Lake,8089,14.14
91727,77078,Houston,TX,Houston,Harris,8090,7.16
60901,8004,Waterford,NJ,Philadelphia,Camden,8091,9.62
72239,32814,Orlando,FL,Orlando,Orange,8092,14.9
99221,97361,Monmouth,OR,Salem,Polk,8093,15.79
93476,80603,Lochbuie,CO,Greeley,Weld,8094,15.43
69241,27214,Browns Summit,NC,,Guilford,8095,12.11
79700,49333,Middleville,MI,Grand Rapids,Barry,8096,13.11
75586,40242,Louisville,KY,Louisville/Jefferson County,Jefferson,8097,12.35
80452,50588,Storm Lake,IA,Storm Lake,Buena Vista,8098,9.83
67225,22307,Belle Haven,VA,Washington,Fairfax,8099,17.91
61045,8318,Pittsgrove,NJ,Philadelphia,Salem,8100,13.97
83593,58301,Devils Lake,ND,,Ramsey,8101,7.63
86855,65584,Saint Robert,MO,Fort Leonard Wood,Pulaski,8102,13.22
68165,24477,Stuarts Draft,VA,Staunton,Augusta,8103,12.38
69767,28204,Charlotte,NC,Charlotte,Mecklenburg,8104,16.59
76324,42345,Greenville,KY,,Muhlenberg,8105,9.34
93428,80487,Steamboat Springs,CO,Steamboat Springs,Routt,8106,15.03
66548,20678,Prince Frederick,MD,Washington,Calvert,8107,14.58
79588,49103,Oronoko,MI,Niles,Berrien,8108,11.68
85048,61548,Metamora,IL,Peoria,Woodford,8109,9.82
92837,79108,Amarillo,TX,Amarillo,Potter,8110,9.17
73972,36613,Eight Mile,AL,Mobile,Mobile,8111,9.99
58811,2563,Sandwich,MA,Cape Cod,Barnstable,8112,17.86
69863,28333,Dudley,NC,Goldsboro,Wayne,8113,8.74
62221,11742,Holtsville,NY,New York,Suffolk,8114,9.6
76469,43023,Granville,OH,Columbus,Licking,8115,12.7
70342,29161,Timmonsville,SC,Florence,Florence,8116,8.86
66256,20166,Sterling,VA,Washington,Loudoun,8117,16.1
73393,35223,Mountain Brook,AL,Birmingham,Jefferson,8118,14.98
61221,8863,Woodbridge,NJ,New York,Middlesex,8119,11.56
62992,13148,Seneca Falls,NY,Seneca Falls,Seneca,8120,7.34
74143,37062,Fairview,TN,Nashville,Williamson,8121,13.57
90237,74023,Cushing,OK,Stillwater,Payne,8122,9.11
65612,18840,Sayre,PA,Sayre,Bradford,8123,10.82
85025,61523,Chillicothe,IL,Peoria,Peoria,8124,9.48
88886,71052,Mansfield,LA,Shreveport,De Soto,8125,8.59
97154,93212,Corcoran,CA,Hanford,Kings,8126,12.89
69181,27025,Madison,NC,,Rockingham,8127,10.26
71193,30546,Hiawassee,GA,,Towns,8128,12.1
63646,14625,Penfield,NY,Rochester,Monroe,8129,8.65
88652,70529,Duson,LA,Lafayette,Lafayette,8130,10.05
66628,20781,Hyattsville,MD,Washington,Prince Georges,8131,13.8
64563,16354,Titusville,PA,Meadville,Crawford,8132,6.8
66111,19962,Magnolia,DE,Dover,Kent,8133,13.09
89878,73045,Harrah,OK,Oklahoma City,Oklahoma,8134,11.48
82601,56071,New Prague,MN,Minneapolis-St Paul,Scott,8135,13.45
84557,60523,Oak Brook,IL,Chicago,Du Page,8136,14.24
70668,29691,Walhalla,SC,Seneca,Oconee,8137,11.13
77823,45806,Fort Shawnee,OH,Lima,Allen,8138,11.13
67459,22960,Orange,VA,,Orange,8139,12.87
94137,83350,Rupert,ID,Burley,Minidoka,8140,11.83
95255,87020,Grants,NM,Grants,Cibola,8141,8.2
77471,45152,Morrow,OH,Cincinnati,Warren,8142,11.27
70167,28723,Cullowhee,NC,Cullowhee,Jackson,8143,12.57
87140,66224,Leawood,KS,Kansas City,Johnson,8144,12.99
87021,65809,Springfield,MO,Springfield,Greene,8145,13.48
77926,46040,Fishers,IN,Indianapolis,Hamilton,8146,11.73
64800,16901,Charleston,PA,,Tioga,8147,10.8
60942,8051,Mantua,NJ,Philadelphia,Gloucester,8148,8.86
91014,75654,Henderson,TX,Longview,Rusk,8149,8.11
60781,7734,Keansburg,NJ,New York,Monmouth,8150,9.26
58251,1082,Ware,MA,Springfield,Hampshire,8151,10.61
77192,44471,Struthers,OH,Youngstown,Mahoning,8152,7
60824,7836,Mt Olive,NJ,New York,Morris,8153,13.12
86322,64075,Oak Grove,MO,Kansas City,Jackson,8154,11.37
91318,76230,Bowie,TX,,Montague,8155,7.79
64939,17113,Steelton,PA,Harrisburg,Dauphin,8156,9.37
399680,93730,Fresno,CA,Fresno,Fresno,8157,17.31
61086,8512,Cranbury,NJ,New York,Middlesex,8158,14.26
70157,28713,Bryson City,NC,,Swain,8159,10.68
88664,70544,Jeanerette,LA,Morgan City,Saint Mary,8160,7
99028,97023,Estacada,OR,Portland,Clackamas,8161,18.23
72947,33982,Punta Gorda,FL,Punta Gorda,Charlotte,8162,11.25
95197,86413,Golden Valley,AZ,Lake Havasu City,Mohave,8163,12.71
59476,4412,Brewer,ME,Bangor,Penobscot,8164,8.82
98104,95320,Escalon,CA,Stockton,San Joaquin,8165,17.85
72549,33330,Cooper City,FL,Miami-Fort Lauderdale,Broward,8166,13.78
60571,7062,Plainfield,NJ,New York,Union,8167,11.84
76993,44090,Wellington,OH,Cleveland,Lorain,8168,11.49
79466,48895,Williamston,MI,Lansing,Ingham,8169,10.69
84586,60558,Western Springs,IL,Chicago,Cook,8170,15.88
94920,85344,Parker,AZ,,La Paz,8171,12.04
93803,81505,Grand Junction,CO,Grand Junction,Mesa,8172,16.36
66686,20882,Damascus,MD,Washington,Montgomery,8173,17.83
85256,62010,Bethalto,IL,St. Louis,Madison,8174,10.04
65995,19540,Mohnton,PA,Reading,Berks,8175,12.85
90568,74868,Seminole,OK,,Seminole,8176,7.26
65687,19004,Lower Merion,PA,Philadelphia,Montgomery,8177,14.72
84422,60176,Schiller Park,IL,Chicago,Cook,8178,10.54
58374,1463,Pepperell,MA,Boston,Middlesex,8179,14.04
95995,90014,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,8180,17.53
70218,28778,Swannanoa,NC,Asheville,Buncombe,8181,14.1
61840,10528,Harrison,NY,New York,Westchester,8182,14.69
85074,61607,Bartonville,IL,Peoria,Peoria,8183,9.62
69441,27601,Raleigh,NC,Raleigh,Wake,8184,13.99
67405,22827,Elkton,VA,Harrisonburg,Rockingham,8185,13.42
95805,89109,Las Vegas,NV,Las Vegas,Clark,8186,15.53
399673,89508,Cold Springs,NV,Reno,Washoe,8187,15.83
62238,11764,Miller Place,NY,New York,Suffolk,8188,10.41
62481,12211,Colonie,NY,Albany,Albany,8189,12.66
62684,12586,Walden,NY,New York,Orange,8190,10.8
81522,53963,Waupun,WI,Fond du Lac,Fond du Lac,8191,11.58
86346,64106,Kansas City,MO,Kansas City,Jackson,8192,10.86
85784,62918,Carterville,IL,Carbondale,Williamson,8193,10.84
59287,3909,York,ME,Portland,York,8194,17.4
70995,30268,Palmetto,GA,Atlanta,Fulton,8195,10.3
93483,80621,Fort Lupton,CO,Greeley,Weld,8196,15.28
97918,95006,Boulder Creek,CA,Santa Cruz,Santa Cruz,8197,18.8
98146,95368,Salida,CA,Modesto,Stanislaus,8198,17.33
76958,44044,Grafton,OH,Cleveland,Lorain,8199,11.37
93113,79901,El Paso,TX,El Paso,El Paso,8200,7.86
88598,70445,Lacombe,LA,New Orleans,Saint Tammany,8201,9.25
399728,81403,Montrose,CO,Montrose,Montrose,8202,16.15
77171,44432,Lisbon,OH,Salem,Columbiana,8203,8.89
75436,39819,Bainbridge,GA,Bainbridge,Decatur,8204,9.04
60392,6608,Bridgeport,CT,Stamford,Fairfield,8205,7.81
96757,92252,Joshua Tree,CA,Riverside,San Bernardino,8206,14.18
73094,34428,Crystal River,FL,Homosassa Springs,Citrus,8207,11.24
399585,33976,Lehigh Acres,FL,Fort Myers,Lee,8208,11.03
97610,94158,San Francisco,CA,San Francisco,San Francisco,8209,24.73
58627,2113,Boston,MA,Boston,Suffolk,8210,19.41
66678,20872,Damascus,MD,Washington,Montgomery,8211,14.89
58478,1754,Maynard,MA,Boston,Middlesex,8212,14.26
62102,11416,New York,NY,New York,Queens,8213,21.15
62122,11436,New York,NY,New York,Queens,8214,19.58
87514,67219,Park City,KS,Wichita,Sedgwick,8215,10.17
63083,13357,Ilion,NY,Utica,Herkimer,8216,5.32
73643,35906,Rainbow City,AL,Gadsden,Etowah,8217,11.81
72000,32439,Freeport,FL,Crestview-Fort Walton Beach-Destin,Walton,8218,11.72
84994,61462,Monmouth,IL,,Warren,8219,6.13
72667,33540,Zephyrhills,FL,Tampa,Pasco,8220,10.82
77152,44408,Columbiana,OH,Salem,Columbiana,8221,10.2
69940,28425,Burgaw,NC,Wilmington,Pender,8222,13.68
82014,54971,Ripon,WI,Fond du Lac,Fond du Lac,8223,11.76
67044,21788,Thurmont,MD,Washington,Frederick,8224,13.46
84143,59711,Anaconda,MT,,Deer Lodge,8225,9.53
71179,30531,Cornelia,GA,Cornelia,Habersham,8226,10.16
99504,98019,Duvall,WA,Seattle,King,8227,21.82
84582,60554,Sugar Grove,IL,Chicago,Kane,8228,11.7
92665,78756,Austin,TX,Austin,Travis,8229,18.91
84885,61301,La Salle,IL,Ottawa,La Salle,8230,8.24
100043,98948,Toppenish,WA,Yakima,Yakima,8231,12.32
66748,21047,Fallston,MD,Baltimore,Harford,8232,14.8
73095,34429,Crystal River,FL,Homosassa Springs,Citrus,8233,10.58
72943,33972,Lehigh Acres,FL,Fort Myers,Lee,8234,11.48
78284,46802,Fort Wayne,IN,Fort Wayne,Allen,8235,7.6
99598,98148,Burien,WA,Seattle,King,8236,16.43
93634,81006,Pueblo,CO,Pueblo,Pueblo,8237,13.2
399687,97089,Damascus,OR,Portland,Clackamas,8238,18.11
58529,1879,Tyngsboro,MA,Boston,Middlesex,8239,14.76
72296,32908,Palm Bay,FL,Melbourne,Brevard,8240,11.7
65141,17702,South Williamsport,PA,Williamsport,Lycoming,8241,11.24
88740,70665,Sulphur,LA,Lake Charles,Calcasieu,8242,11.44
65346,18071,Palmerton,PA,Allentown,Carbon,8243,10.45
60969,8079,Salem,NJ,Philadelphia,Salem,8244,8.26
60525,7009,Cedar Grove,NJ,New York,Essex,8245,17.86
73569,35660,Sheffield,AL,Florence,Colbert,8246,8.51
87142,66226,Shawnee,KS,Kansas City,Johnson,8247,12.16
89658,72616,Berryville,AR,,Carroll,8248,10.63
94450,84087,Woods Cross,UT,Ogden,Davis,8249,15.05
94719,85003,Phoenix,AZ,Phoenix,Maricopa,8250,15.68
77386,44890,Willard,OH,Norwalk,Huron,8251,8.37
99554,98077,Woodinville,WA,Seattle,King,8252,26.24
85886,63044,Bridgeton,MO,St. Louis,Saint Louis,8253,11.51
95954,89703,Carson City,NV,Carson City,Carson City,8254,19.96
88666,70548,Kaplan,LA,Lafayette,Vermilion,8255,7.39
73556,35634,Florence,AL,Florence,Lauderdale,8256,13.35
96621,92067,Rancho Santa Fe,CA,San Diego,San Diego,8257,22
84465,60410,Channahon,IL,Chicago,Will,8258,10.85
60717,7604,Hasbrouck Heights,NJ,New York,Bergen,8259,17.4
72143,32680,Old Town,FL,,Dixie,8260,7.02
74623,38060,Oakland,TN,Memphis,Fayette,8261,11.14
65950,19475,East Vincent,PA,Philadelphia,Chester,8262,13.48
74350,37381,Spring City,TN,Dayton,Rhea,8263,10.37
97131,93109,Santa Barbara,CA,Santa Maria-Santa Barbara,Santa Barbara,8264,24.71
63852,15037,Elizabeth,PA,Pittsburgh,Allegheny,8265,10.73
99319,97479,Sutherlin,OR,Roseburg,Douglas,8266,14.88
58995,2921,Cranston,RI,Providence,Providence,8267,15.17
97291,93465,Templeton,CA,San Luis Obispo,San Luis Obispo,8268,20.6
60860,7885,Wharton,NJ,New York,Morris,8269,11.42
94250,83644,Middleton,ID,Boise City,Canyon,8270,14.76
84690,60712,Lincolnwood,IL,Chicago,Cook,8271,15.28
99734,98346,Kingston,WA,Bremerton,Kitsap,8272,20.01
96204,90701,Artesia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,8273,18.72
73140,34604,Spring Hill,FL,Tampa,Hernando,8274,11.74
91386,76426,Bridgeport,TX,Dallas-Fort Worth,Wise,8275,10.3
58897,2769,Rehoboth,MA,Providence,Bristol,8276,15.32
75356,39567,Pascagoula,MS,Gulfport,Jackson,8277,8.83
399672,89441,Sparks,NV,Reno,Washoe,8278,18.65
98116,95334,Livingston,CA,Merced,Merced,8279,16.87
64836,17003,Annville,PA,Lebanon,Lebanon,8280,13.08
81790,54615,Black River Falls,WI,,Jackson,8281,10.73
82465,55806,Duluth,MN,Duluth,Saint Louis,8282,9.01
70725,29829,Graniteville,SC,Augusta,Aiken,8283,10.55
72128,32643,High Springs,FL,Gainesville,Alachua,8284,11.35
76521,43103,Ashville,OH,Columbus,Pickaway,8285,10.9
60999,8201,Absecon,NJ,Atlantic City,Atlantic,8286,9.33
62164,11576,Roslyn,NY,New York,Nassau,8287,19.24
72126,32640,Hawthorne,FL,Palatka,Putnam,8288,9.82
78441,47119,Floyds Knobs,IN,Louisville/Jefferson County,Floyd,8289,12.71
96797,92313,Grand Terrace,CA,Riverside,San Bernardino,8290,15.95
95240,87004,Bernalillo,NM,Albuquerque,Sandoval,8291,12.39
61131,8620,Hamilton,NJ,Trenton,Mercer,8292,11.74
60238,6268,Mansfield,CT,Hartford,Tolland,8293,12.11
74830,38462,Hohenwald,TN,,Lewis,8294,8.36
74628,38068,Somerville,TN,Memphis,Fayette,8295,10.9
58814,2568,Vineyard Haven,MA,Vineyard Haven,Dukes,8296,21.44
63793,14870,Erwin,NY,Corning,Steuben,8297,7.22
63890,15084,Tarentum,PA,Pittsburgh,Allegheny,8298,8.38
65756,19086,Nether Providence,PA,Philadelphia,Delaware,8299,13.41
96808,92325,Crestline,CA,Riverside,San Bernardino,8300,14.72
65037,17340,Littlestown,PA,Gettysburg,Adams,8301,12.78
69197,27052,Walnut Cove,NC,Winston-Salem,Stokes,8302,10.07
78018,46184,New Whiteland,IN,Indianapolis,Johnson,8303,9.44
69967,28457,Rocky Point,NC,Wilmington,Pender,8304,14.18
71174,30525,Clayton,GA,,Rabun,8305,10.93
73248,34987,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie,8306,12.06
73724,36064,Pike Road,AL,Montgomery,Montgomery,8307,11.8
64219,15656,Allegheny,PA,Pittsburgh,Westmoreland,8308,9.98
73282,35043,Chelsea,AL,Birmingham,Shelby,8309,12.58
80676,51360,Spirit Lake,IA,Spirit Lake,Dickinson,8310,14.04
86361,64124,Kansas City,MO,Kansas City,Jackson,8311,6.17
94887,85305,Glendale,AZ,Phoenix,Maricopa,8312,15.25
70675,29702,Blacksburg,SC,Gaffney,Cherokee,8313,7.73
58373,1462,Lunenburg,MA,Worcester,Worcester,8314,14.08
399682,95811,Sacramento,CA,Sacramento,Sacramento,8315,17.88
61907,10803,Pelham,NY,New York,Westchester,8316,13.67
69284,27298,Liberty,NC,Greensboro,Randolph,8317,12.64
70321,29127,Prosperity,SC,Newberry,Newberry,8318,11.32
91915,77418,Bellville,TX,Houston,Austin,8319,10.53
79583,49097,Vicksburg,MI,Kalamazoo,Kalamazoo,8320,12.05
79591,49107,Buchanan,MI,Niles,Berrien,8321,11.59
58773,2465,Newton,MA,Boston,Middlesex,8322,25.97
99455,97862,Milton Freewater,OR,Hermiston-Pendleton,Umatilla,8323,11.63
82466,55807,Duluth,MN,Duluth,Saint Louis,8324,9.53
86673,65049,Village of Four Seasons,MO,,Camden,8325,13.35
69744,28138,Rockwell,NC,Charlotte,Rowan,8326,14.07
64928,17102,Harrisburg,PA,Harrisburg,Dauphin,8327,9.29
72062,32561,Gulf Breeze,FL,Pensacola,Santa Rosa,8328,14.4
93470,80549,Wellington,CO,Fort Collins,Larimer,8329,16.54
74468,37764,Sevierville,TN,Sevierville,Sevier,8330,9.17
88047,68522,Lincoln,NE,Lincoln,Lancaster,8331,11.22
92000,77518,Bacliff,TX,Houston,Galveston,8332,8.68
73963,36604,Mobile,AL,Mobile,Mobile,8333,10.98
83068,57005,Brandon,SD,Sioux Falls,Minnehaha,8334,14.6
63419,14103,Medina,NY,Rochester,Orleans,8335,6.08
91717,77068,Houston,TX,Houston,Harris,8336,11.22
63617,14586,Henrietta,NY,Rochester,Monroe,8337,8.63
76973,44062,Middlefield,OH,Cleveland,Geauga,8338,12.29
92410,78362,Ingleside,TX,Corpus Christi,San Patricio,8339,8.65
96296,91108,San Marino,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,8340,27.13
74361,37397,Whitwell,TN,Chattanooga,Marion,8341,9.26
94128,83340,Ketchum,ID,Hailey,Blaine,8342,16.17
60889,7974,New Providence,NJ,New York,Union,8343,15.98
67785,23664,Hampton,VA,Virginia Beach,Hampton City,8344,12.33
96975,92657,Newport Coast,CA,Los Angeles-Long Beach-Anaheim,Orange,8345,22.94
65932,19444,Whitemarsh,PA,Philadelphia,Montgomery,8346,14.63
68064,24251,Gate City,VA,Kingsport,Scott,8347,7.2
94431,84066,Roosevelt,UT,,Duchesne,8348,14.21
84804,61072,Rockton,IL,Rockford,Winnebago,8349,10.38
92028,77562,Highlands,TX,Houston,Harris,8350,9.02
59029,3077,Raymond,NH,Boston,Rockingham,8351,11.93
62231,11755,Lake Grove,NY,New York,Suffolk,8352,10.71
69903,28377,Red Springs,NC,Lumberton,Robeson,8353,6.62
58625,2111,Boston,MA,Boston,Suffolk,8354,23.6
59145,3570,Berlin,NH,Berlin,Coos,8355,5.85
79593,49112,Edwardsburg,MI,South Bend,Cass,8356,12.49
